Feature,Top Mean,Bottom Mean,tokens to include,tokens to avoid,Importance
Lineup,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Linger,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Lining,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Link,0.00027419797093501506,0.0013709898546750755,0.19999999999999998,5.000000000000001,0.0
LinkMarines,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Liquid,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Liquidated,0.0008225939128050452,0.0005483959418700301,1.5,0.6666666666666666,0.0
Liquidations,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Liquidity,0.0010967918837400603,0.0005483959418700301,2.0,0.5,0.0
Lira,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Lisk,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
List,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
Listen,0.0008225939128050452,0.0005483959418700301,1.5,0.6666666666666666,0.0
Listening,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Listing,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Listings,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Lite,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Litecoin,0.00027419797093501506,0.0010967918837400603,0.25,4.0,0.0
Literally,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Little,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
Live,0.008500137098985467,0.004387167534960241,1.9375,0.5161290322580645,0.0
Lives,0.00027419797093501506,0.0010967918837400603,0.25,4.0,0.0
Livestream,0.0005483959418700301,0.0008225939128050452,0.6666666666666666,1.5,0.0
Living,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
Loaded,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Loading,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Loan,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
Loans,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
Local,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Lock,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Lockdown,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Lockdowns,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
Lockstep,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Logan,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Logarithmic,0.0005483959418700301,0.0008225939128050452,0.6666666666666666,1.5,0.0
London,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
Long,0.005758157389635317,0.003838771593090211,1.5000000000000002,0.6666666666666666,0.0
Longer,0.00027419797093501506,0.0010967918837400603,0.25,4.0,0.0
Longs,0.0019193857965451055,0.00027419797093501506,7.0,0.14285714285714285,0.0
Look,0.0021935837674801205,0.0010967918837400603,2.0,0.5,0.0
Looking,0.0016451878256100905,0.0010967918837400603,1.5,0.6666666666666666,0.0
Looks,0.0010967918837400603,0.0008225939128050452,1.3333333333333333,0.75,0.0
LooksRare,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
Loom,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Looming,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Loopring,0.00027419797093501506,0.0019193857965451055,0.14285714285714285,7.0,0.0
Loose,0.0005483959418700301,0.0005483959418700301,1.0,1.0,0.0
Looses,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Lori,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Lose,0.0013709898546750755,0.00027419797093501506,5.000000000000001,0.19999999999999998,0.0
Losers,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Loses,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Losing,0.0005483959418700301,0.0005483959418700301,1.0,1.0,0.0
Loss,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Losses,0.0005483959418700301,0.0005483959418700301,1.0,1.0,0.0
Lost,0.0008225939128050452,0.0010967918837400603,0.75,1.3333333333333333,0.0
Lot,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Lots,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Loukas,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Love,0.0005483959418700301,0.0019193857965451055,0.2857142857142857,3.5,0.0
Loves,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
Loving,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Low,0.002741979709350151,0.003290375651220181,0.8333333333333334,1.2,0.0
Lower,0.0005483959418700301,0.0008225939128050452,0.6666666666666666,1.5,0.0
Lowery,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
Lows,0.0008225939128050452,0.0005483959418700301,1.5,0.6666666666666666,0.0
Ls,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Lucrative,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Lumens,0.00027419797093501506,0.0013709898546750755,0.19999999999999998,5.000000000000001,0.0
Luminar,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Lummis,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Luna,0.0016451878256100905,0.006306553331505347,0.2608695652173913,3.8333333333333335,0.0
Lunar,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Lutnick,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Lyft,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Lyn,0.0010967918837400603,0.0008225939128050452,1.3333333333333333,0.75,0.0
MACD,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
MACHINE,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MACRO,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MADE,0.0024677817384151355,0.0016451878256100905,1.4999999999999998,0.6666666666666667,0.0
MADNESS,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
MAINSTREAM,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MAJOR,0.017000274197970934,0.008225939128050452,2.066666666666667,0.4838709677419355,0.0
MAKE,0.007951741157115437,0.006580751302440362,1.2083333333333333,0.8275862068965517,0.0
MAKER,0.0005483959418700301,0.0008225939128050452,0.6666666666666666,1.5,0.0
MAKERS,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MAKES,0.0010967918837400603,0.0013709898546750755,0.7999999999999999,1.2500000000000002,0.0
MAKING,0.002741979709350151,0.003290375651220181,0.8333333333333334,1.2,0.0
MALAYSIA,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MALTA,0.0008225939128050452,0.0008225939128050452,1.0,1.0,0.0
MAN,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
MANA,0.003564573622155196,0.006854949273375377,0.52,1.9230769230769231,0.0
MANAGE,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
MANAGED,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MANAGERS,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MANAGING,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
MANDALA,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MANDOX,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
MANIA,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MANIPULATE,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
MANIPULATED,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
MANIPULATING,0.0008225939128050452,0.0005483959418700301,1.5,0.6666666666666666,0.0
MANIPULATION,0.0019193857965451055,0.00027419797093501506,7.0,0.14285714285714285,0.0
MANY,0.0010967918837400603,0.00027419797093501506,4.0,0.25,0.0
MAPS,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MARCH,0.0013709898546750755,0.003016177680285166,0.4545454545454546,2.1999999999999997,0.0
MARCHING,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MAREKT,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MARK,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MARKET,0.030161776802851658,0.01672607622703592,1.80327868852459,0.5545454545454546,0.004777910997241867
MARKETMOVE,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
MARKETPLACE,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MARKETS,0.003838771593090211,0.002741979709350151,1.4,0.7142857142857143,0.0
MARKS,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
MARS,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
MART,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
MASIVE,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
MASK,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
MASS,0.002741979709350151,0.0016451878256100905,1.6666666666666667,0.6,0.0
MASSES,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
MASSIVE,0.026323005209761448,0.01562928434329586,1.6842105263157894,0.59375,0.0
MASSIVELY,0.0010967918837400603,0.00027419797093501506,4.0,0.25,0.0
MASSSIVE,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MASTER,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
MASTERCARD,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MASTERCLASS,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
MASTERPLAN,0.0005483959418700301,0.0008225939128050452,0.6666666666666666,1.5,0.0
MATIC,0.005483959418700302,0.009048533040855497,0.6060606060606062,1.6499999999999997,0.0
MATTER,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
MATTERS,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
MAX,0.0024677817384151355,0.0008225939128050452,2.9999999999999996,0.33333333333333337,0.0
MAXIMISE,0.00027419797093501506,0.0010967918837400603,0.25,4.0,0.0
MAXIMIZE,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
MAXIMUM,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
MAY,0.0021935837674801205,0.0005483959418700301,4.0,0.25,0.0
MAYBE,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
MC,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
MCDONALD,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
MCDONALDS,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MCLAREN,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MCRT,0.0005483959418700301,0.0005483959418700301,1.0,1.0,0.0
MDT,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
MDX,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
ME,0.003838771593090211,0.0016451878256100905,2.333333333333333,0.4285714285714286,0.0
MEAN,0.0005483959418700301,0.0010967918837400603,0.5,2.0,0.0
MEANING,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MEANS,0.0016451878256100905,0.00027419797093501506,6.0,0.16666666666666666,0.0
MEDIA,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
MEDIUM,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
MEETING,0.0019193857965451055,0.0005483959418700301,3.5,0.2857142857142857,0.0
MEGA,0.0024677817384151355,0.0005483959418700301,4.5,0.22222222222222224,0.0
MEGABANK,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MELKER,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
MELT,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
MELTDOWN,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
MELTED,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MEMBER,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
MEMBERS,0.0010967918837400603,0.0005483959418700301,2.0,0.5,0.0
MEMBERSHIP,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
MEME,0.0008225939128050452,0.0008225939128050452,1.0,1.0,0.0
MEO,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
MERCH,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
MERCHANTS,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MERCY,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
MERGER,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MERRY,0.0005483959418700301,0.0008225939128050452,0.6666666666666666,1.5,0.0
MESSAGE,0.0013709898546750755,0.0013709898546750755,1.0,1.0,0.0
META,0.0010967918837400603,0.0013709898546750755,0.7999999999999999,1.2500000000000002,0.0
METABUSD,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
METAFINANCE,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
METAGOCHI,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
METAGODS,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
METAGOLD,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
METAHERO,0.003838771593090211,0.0010967918837400603,3.5,0.2857142857142857,0.0
METAMASK,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
METAVATARS,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
METAVERSE,0.010967918837400604,0.02166163970386619,0.5063291139240507,1.9749999999999999,0.0
METAVPAD,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
METHOD,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
METIS,0.0008225939128050452,0.0005483959418700301,1.5,0.6666666666666666,0.0
METRIC,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
METRICS,0.0008225939128050452,0.0010967918837400603,0.75,1.3333333333333333,0.0
MEW,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
MEXC,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
MEXICAN,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MEXICO,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MIAMI,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
MICHAEL,0.0013709898546750755,0.00027419797093501506,5.000000000000001,0.19999999999999998,0.0
MICROCAP,0.0005483959418700301,0.0005483959418700301,1.0,1.0,0.0
MICROSOFT,0.0005483959418700301,0.0008225939128050452,0.6666666666666666,1.5,0.0
MID,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
MIDST,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MIGHT,0.0016451878256100905,0.00027419797093501506,6.0,0.16666666666666666,0.0
MIGLIORI,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
MIILLION,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
MIKE,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MILESTONE,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
MILITARY,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
MILLENNIALS,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MILLER,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MILLION,0.007403345215245407,0.005483959418700302,1.3499999999999999,0.7407407407407408,0.0
MILLIONAIRE,0.003016177680285166,0.003290375651220181,0.9166666666666667,1.0909090909090908,0.0
MILLIONAIRES,0.002741979709350151,0.0021935837674801205,1.2500000000000002,0.7999999999999999,0.0
MILLIONS,0.0010967918837400603,0.0016451878256100905,0.6666666666666666,1.5,0.0
MIMIR,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
MIND,0.0010967918837400603,0.0016451878256100905,0.6666666666666666,1.5,0.0
MINDBLOWING,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
MINDS,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
MINERS,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
MINI,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MINING,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MINT,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MINTED,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
MINUTE,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
MINUTES,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
MIOTA,0.00027419797093501506,0.0010967918837400603,0.25,4.0,0.0
MIRACLE,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
MISS,0.008774335069920482,0.003290375651220181,2.6666666666666665,0.375,0.0
MISSED,0.0005483959418700301,0.0005483959418700301,1.0,1.0,0.0
MISSES,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MISSING,0.0010967918837400603,0.0010967918837400603,1.0,1.0,0.0
MISSION,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
MISTAKE,0.0019193857965451055,0.0005483959418700301,3.5,0.2857142857142857,0.0
MISTAKES,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
MLN,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
MM,0.0008225939128050452,0.0005483959418700301,1.5,0.6666666666666666,0.0
MMCrypto,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
MMF,0.0005483959418700301,0.0008225939128050452,0.6666666666666666,1.5,0.0
MMO,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
MMORPG,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
MOBOX,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
MODE,0.0010967918837400603,0.00027419797093501506,4.0,0.25,0.0
MODEL,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
MODELS,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
MOE,0.0008225939128050452,0.0008225939128050452,1.0,1.0,0.0
MOMENT,0.003290375651220181,0.0010967918837400603,3.0,0.3333333333333333,0.0
MOMENTS,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
MOMENTUM,0.0005483959418700301,0.0005483959418700301,1.0,1.0,0.0
MOMOverse,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
MONDAY,0.0013709898546750755,0.00027419797093501506,5.000000000000001,0.19999999999999998,0.0
MONETARY,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MONEY,0.003564573622155196,0.003016177680285166,1.1818181818181817,0.8461538461538461,0.0
MONG,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
MONGOOSE,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
MONSTER,0.0005483959418700301,0.0010967918837400603,0.5,2.0,0.0
MONSTROUS,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MONTH,0.002741979709350151,0.00027419797093501506,10.000000000000002,0.09999999999999999,0.0
MONTHLY,0.0010967918837400603,0.0013709898546750755,0.7999999999999999,1.2500000000000002,0.0
MONTHS,0.0010967918837400603,0.00027419797093501506,4.0,0.25,0.0
MONUMENTAL,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
MOON,0.004112969564025226,0.0016451878256100905,2.5,0.4,0.0
MOONING,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MOONRIVER,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
MOONS,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MOONSHOT,0.0010967918837400603,0.003290375651220181,0.3333333333333333,3.0,0.0
MOONSHOTS,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
MOONVEMBER,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
MOOOOOON,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MOR,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
MORE,0.03290375651220181,0.007951741157115437,4.137931034482759,0.24166666666666667,0.0015067757209606203
MORGAN,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
MORNING,0.0019193857965451055,0.0005483959418700301,3.5,0.2857142857142857,0.0
MOST,0.006306553331505347,0.005483959418700302,1.15,0.8695652173913044,0.0
MOVE,0.026597203180696465,0.009048533040855497,2.93939393939394,0.34020618556701027,0.0
MOVED,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
MOVEMENT,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
MOVES,0.003564573622155196,0.0021935837674801205,1.625,0.6153846153846153,0.0
MOVIE,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MOVING,0.0024677817384151355,0.0024677817384151355,1.0,1.0,0.0
MOVR,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
MOW,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
MRI,0.00027419797093501506,0.0016451878256100905,0.16666666666666666,6.0,0.0
MSTR,0.0016451878256100905,0.00027419797093501506,6.0,0.16666666666666666,0.0
MUCH,0.0024677817384151355,0.0016451878256100905,1.4999999999999998,0.6666666666666667,0.0
MUGS,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
MULTI,0.0008225939128050452,0.0008225939128050452,1.0,1.0,0.0
MULTIPLE,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
MUNGER,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
MUSIC,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
MUSK,0.0024677817384151355,0.0013709898546750755,1.7999999999999998,0.5555555555555556,0.0
MUST,0.013435700575815739,0.006854949273375377,1.96,0.5102040816326531,0.0
MUZIBLE,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
